tweet,gender,age_group,extraversion,neuroticism,agreeableness,conscientiousness,openness
Peace on Earth by Stanislaw Lem: The interstellar adventures of Ijon Tichy after his remote callosotomy. My post (IT) ~,1,2,0.0,0.3,0.5,0.4,0.2
"US college drop-outs hit all-time high: half of all students don't graduate, mostly because they can't afford costs ~",1,2,0.0,0.3,0.5,0.4,0.2
"In the occupied Gaza Strip children can take refuge & through music, forget about the siege & troubles around them ~",1,2,0.0,0.3,0.5,0.4,0.2
The Dark Knight of the Soul  ~  #meditation a lot of positive data & no mention of negative results or adverse effects,1,2,0.0,0.3,0.5,0.4,0.2
Calabria amore e memoria>Speaking to My Father in a Dead Dialect ~ “ti vo’ pigliare ’na shcuppettata”/“may you be shot”,1,2,0.0,0.3,0.5,0.4,0.2
E dopo Bohemian gravity... :-D Fantastico! > A Capella Science - Rolling in the Higgs (Adele Parody): ~,1,2,0.0,0.3,0.5,0.4,0.2
Can researchers track down the elusive successful psychopath or will the concept go down in history as clinical lore? ~,1,2,0.0,0.3,0.5,0.4,0.2
"Facebook ""emotional contagion"" Study: A Roundup of Reactions ~ ""bad science creeps me out more than the ethics""",1,2,0.0,0.3,0.5,0.4,0.2
How often do economists commit misconduct? A new study ~ via @,1,2,0.0,0.3,0.5,0.4,0.2
"The Internet's Own Boy: The Story of Aaron Swartz ~ technology, civil liberties and awareness",1,2,0.0,0.3,0.5,0.4,0.2
“One should . . . be able to see things as hopeless and yet be determined to make them otherwise.” F. Scott Fitzgerald,1,2,0.0,0.3,0.5,0.4,0.2
"Electroceuticals spark interest ~ ""Bioelectronic implants seem promising, but it is often unclear why they work""",1,2,0.0,0.3,0.5,0.4,0.2
@ here a peer reviewed paper advocates for faith healers in the cure for schizophrenia ~,1,2,0.0,0.3,0.5,0.4,0.2
"@ thank you! Yes, it's really ""absurd""!",1,2,0.0,0.3,0.5,0.4,0.2
Wow > Mindblowing anamorphic 3D drawings by Alessandro Diddi ~ via @,1,2,0.0,0.3,0.5,0.4,0.2
"The Guardian view on the end of the peer review ~ ""peer review, it appears, is less reliable than it sounds""",1,2,0.0,0.3,0.5,0.4,0.2
Scientists threaten to boycott €1.2bn Human Brain Project ~,1,2,0.0,0.3,0.5,0.4,0.2
The Archaeological Park of Sicilian Incompletion - Alastair Bonnett: My surreal trek through unfinished Italy ~,1,2,0.0,0.3,0.5,0.4,0.2
We the undersigned members of the European neuroscience community are writing to express our concern w/ the course of the HumanBrainProject,1,2,0.0,0.3,0.5,0.4,0.2
Open message to the European Commission concerning the Human Brain Project. Sign the Letter ~,1,2,0.0,0.3,0.5,0.4,0.2
"Pope Francis & the psychology of exorcism & possession, @ ~ >future tragedies can be prevented w/ diagnosis",1,2,0.0,0.3,0.5,0.4,0.2
Mr Renzi has signed a pact with the devil (Mr Berlusconi) > Charlemagne: Atwitter about Matteo Renzi ~ via @,1,2,0.0,0.3,0.5,0.4,0.2
"The Trouble With Brain Science: @ on Human Brain Project & Brain Initiative ~ ""amassing data is only a start""",1,2,0.0,0.3,0.5,0.4,0.2
-26 hours Please Donate > #bow HQ print of the English autobiography of Maestro Giovanni Lucchi ~ #crowdfunding,1,2,0.0,0.3,0.5,0.4,0.2
Do you know the new Academia Cremonensis? Now is online the application form for courses of violinmaking & bowmaking! ~,1,2,0.0,0.3,0.5,0.4,0.2
"1% of scientists publish a paper/year ~ ""the research system may be exploiting the work of millions of young scientists",1,2,0.0,0.3,0.5,0.4,0.2
"Tasting, smelling and seeing... a glass of wine, please! > What We Really Taste When We Drink Wine ~",1,2,0.0,0.3,0.5,0.4,0.2
At what age children begin the mental time travel? #episodicmemory Post (in IT) ~,1,2,0.0,0.3,0.5,0.4,0.2
Glamour Moddel ???? had to be one lol,0,0,0.3,0.3,0.2,0.1,0.2
Did she just say she wouldn't do it for free ????????????????????????????,0,0,0.3,0.3,0.2,0.1,0.2
Did you see how she kissed Uncle ???????????????? Nah I'm take her round the corner uno,0,0,0.3,0.3,0.2,0.1,0.2
I'm taking her round the corner IDC ????,0,0,0.3,0.3,0.2,0.1,0.2
"“@ Plot twist:

Big brother shows Them what she's being saying about them”< I'm suspecting this too",0,0,0.3,0.3,0.2,0.1,0.2
Had to be a uncle Alex init ???????????? nah this is BS,0,0,0.3,0.3,0.2,0.1,0.2
“@ “@ Somali twitter dont ave it ???????????????? ~ LOOOOOOOOOL”< I'm chocking,0,0,0.3,0.3,0.2,0.1,0.2
“@ Remove the niggur init”????,0,0,0.3,0.3,0.2,0.1,0.2
“@ FFS. Not gonna do anything for my birthday anymore. ????”< becuz ????,0,0,0.3,0.3,0.2,0.1,0.2
"“@ @ cbb everyone's useless”< Pele, come let's go shisha",0,0,0.3,0.3,0.2,0.1,0.2
@ where are you ghost,0,0,0.3,0.3,0.2,0.1,0.2
"“@ @ I don't even mind uno, hmm whatsapp me”calm",0,0,0.3,0.3,0.2,0.1,0.2
“@ @ Madting when? I'm available after Tuesday steeeellll”calm,0,0,0.3,0.3,0.2,0.1,0.2
“@ Shawty you deserve what you've been missing lookin at you am thinkin he must be tripping ????”<,0,0,0.3,0.3,0.2,0.1,0.2
“@ “@ No way ???????? ~ fgfdfffffghh,0,0,0.3,0.3,0.2,0.1,0.2
“@ Mats Hummels has been backed into 5/4 from 3/1 to join #MUFC in the transfer window > ~ ????????,0,0,0.3,0.3,0.2,0.1,0.2
If we get Hummels its a wrap! ????,0,0,0.3,0.3,0.2,0.1,0.2
Fam I feel so crap! Stayin the in bed today boy,0,0,0.3,0.3,0.2,0.1,0.2
“@ I have to marry someone who is just as silly as me so we can do this ????~ wavy????,0,0,0.3,0.3,0.2,0.1,0.2
“@ Bobby snitched oh yea bobby snitched (oh you aint kno) ???????????????????? ~ mud,0,0,0.3,0.3,0.2,0.1,0.2
"I'm sorry but after reading that, Ched seemed to have an intention to go into that hotel room, he lied about his reasons for needing a key",0,0,0.3,0.3,0.2,0.1,0.2
"But ultimately, the question is should consent given when intoxicated be seen as being reliable?",0,0,0.3,0.3,0.2,0.1,0.2
"“@ Accountability is important anyway, we will never know if Ched is really guilty or not”<",0,0,0.3,0.3,0.2,0.1,0.2
"Very important to note, the receptionist stated ""some footballers"" booked the hotel room. The stigma attached to being a public figure..",0,0,0.3,0.3,0.2,0.1,0.2
.. May have been the deciding factor for Ched. As far as the law is concerned he should know better.,0,0,0.3,0.3,0.2,0.1,0.2
But is that fair? Shouldn't we hold every single person to the same level of expectation?,0,0,0.3,0.3,0.2,0.1,0.2
"Public figure or not, when it comes to the law, right or wrong there shouldn't be a greater desire to punish 1 over the other",0,0,0.3,0.3,0.2,0.1,0.2
A man's livelihood is in jeopardy now because his job is to score goals and entertain,0,0,0.3,0.3,0.2,0.1,0.2
“@ OFFICIAL: Burnley and Manchester United have reached an agreement for the permanent transfer for M.Keane for £2m. #MUFC”<,0,0,0.3,0.3,0.2,0.1,0.2
"Sad to see Michael Keane go, but the lad has potential and should be playing as much as he can rn",0,0,0.3,0.3,0.2,0.1,0.2
Mad I thought man had agreed to go Liverpool ????,0,0,0.3,0.3,0.2,0.1,0.2
@ were you born there?,0,0,0.3,0.3,0.2,0.1,0.2
“@ How Bout Now?  ~ Aunty knows ????,0,0,0.3,0.3,0.2,0.1,0.2
"“@ Shaqiri rejected a Liverpool by saying ""No Chance"" ????????????????”< ????????",0,0,0.3,0.3,0.2,0.1,0.2
“@ This girl ain't serious ???????????? ~ ????????,0,0,0.3,0.3,0.2,0.1,0.2
Witches communicating with other witches ????????,0,0,0.3,0.3,0.2,0.1,0.2
“@ When you spit bars for the first time and your boy rates it ~,0,0,0.3,0.3,0.2,0.1,0.2
Hopefully this is the first of many necessary signings in this window! Hummels and Gundogan next please ????,0,0,0.3,0.3,0.2,0.1,0.2
"“@ M.Hummels' father, also his agent, has confirmed the player will not be joining Manchester United. [ssn] #MUFC”< Damn",0,0,0.3,0.3,0.2,0.1,0.2
"“@ Manchester United's CB targets in January: F.Schar, Vlaar, Godin and M.Hummels. [ESPN] #MUFC”<",0,0,0.3,0.3,0.2,0.1,0.2
"“@ LvG: ""Valdes joins the club as the no.2 goalkeeper and is a great addition to the first team."" #MUFC”<",0,0,0.3,0.3,0.2,0.1,0.2
"“@ Valdes: ""I think now David is the best goalkeeper in the world."" #MUFC”< ????",0,0,0.3,0.3,0.2,0.1,0.2
“@ Confirmed: Victor Valdes will wear the number 32 for #mufc”< Carlos' ex number :(,0,0,0.3,0.3,0.2,0.1,0.2
Hopefully this number 32 doesn't do what the last did.,0,0,0.3,0.3,0.2,0.1,0.2
Valdez is an excellent number 2! He'll get games! FA cup we can rest Dave now,0,0,0.3,0.3,0.2,0.1,0.2
“@ Victor Valdes is a Red #WelcomeValdes #MUFC ~,0,0,0.3,0.3,0.2,0.1,0.2
I vote N.Young @ #NBABALLOT #Swaggy3,0,0,0.3,0.3,0.2,0.1,0.2
Our No1 and No2 goalkeepers are better than 3/4 of no1 on any other PL team! Not bad King Louis,0,0,0.3,0.3,0.2,0.1,0.2
“@ Man Utd are better than us in every position except midfield. #AFC”< tbh minus injuries our midfield aint terrible uno,0,0,0.3,0.3,0.2,0.1,0.2
“@ So unfair ???? ~ in the space of a few hours lol,0,0,0.3,0.3,0.2,0.1,0.2
I'm sure everyone knows what a push up bra is,0,0,0.3,0.3,0.2,0.1,0.2
“@ “@ Manchester United fans ~ ????”< ????????,0,0,0.3,0.3,0.2,0.1,0.2
"“@ Steven Gerrard,""I will miss the Premier League."" 
Mate, you never had it.”< love it!!",0,0,0.3,0.3,0.2,0.1,0.2
"@ Daley Blind, Juan Mata, Angel Di Maria, Marouane Fellaini lol Arsenal ain't close",0,0,0.3,0.3,0.2,0.1,0.2
“@ @ Your midfield is terrible. Keep kidding yourself that Carrick is world class and Herrera is Thiago. ????”<,0,0,0.3,0.3,0.2,0.1,0.2
"Thiago is non existent at Bayern lol, Carrick is still better than half of Arsenals Midfielders at 33 ????",0,0,0.3,0.3,0.2,0.1,0.2
@ who've you got? Arteta? Flamini Yh? Or cocklan init ????,0,0,0.3,0.3,0.2,0.1,0.2
“@ “@ I'm sure everyone knows what a push up bra is” init. They're all acting brand new.”???? mate,0,0,0.3,0.3,0.2,0.1,0.2
"@ clearly a push up distins or photoshop, but that's celebs for ya",0,0,0.3,0.3,0.2,0.1,0.2
"No wonder Woj had a fag in the showers, he's playing with animals ????????",0,0,0.3,0.3,0.2,0.1,0.2
"@ tbh the only real deal you just mentioned is Santi. The rest are at their peaks now, Won't improve.",0,0,0.3,0.3,0.2,0.1,0.2
@ welcome to United Lad??????????????????????????,0,0,0.3,0.3,0.2,0.1,0.2
"@ yu need a new keeper, new CB, a DMF, another CM, a winger and world class CF???? that's more than 2 years if you ask me ????",0,0,0.3,0.3,0.2,0.1,0.2
“@ @ you gotta write Nick Young so your vote will count not N. young”< oh thanks for that,0,0,0.3,0.3,0.2,0.1,0.2
I vote Nick Young @ #NBABallot,0,0,0.3,0.3,0.2,0.1,0.2
"“@ Only Nick Young. Never change, SwaggyP 
#NBABallot 
~",0,0,0.3,0.3,0.2,0.1,0.2
@ exactly. But tbh the team ain't doing a lot to help him. Yu Deffo gotta sign in this transfer window,0,0,0.3,0.3,0.2,0.1,0.2
@ looool I'm sure you've got your tweets saved for the 1st of Feb ????,0,0,0.3,0.3,0.2,0.1,0.2
"""That's so Raven""???? ~",0,0,0.3,0.3,0.2,0.1,0.2
Dunno what happened there boy. Bad makeup?,0,0,0.3,0.3,0.2,0.1,0.2
@ Moyes out was a dark dark time in my life! I won't lie ????,0,0,0.3,0.3,0.2,0.1,0.2
“@ @ I love K and Cs outfit ????”< ???? and Raven?,0,0,0.3,0.3,0.2,0.1,0.2
“@ De Gea-esque from Valdes. ~ he's been watching Dave ????,0,0,0.3,0.3,0.2,0.1,0.2
“@ It's a great honor to be part of Manchester United. It's a dream come true. Thanks a lot for your… ~,0,0,0.3,0.3,0.2,0.1,0.2
“@ Víctor Valdés will wear shirt number 32 at Manchester United. ~,0,0,0.3,0.3,0.2,0.1,0.2
“@ Fergie got away with replacing Ronaldo with Valencia and Owen. The man was a wizard”< genius Infact,0,0,0.3,0.3,0.2,0.1,0.2
Lampard you cheeky lad ????,0,0,0.3,0.3,0.2,0.1,0.2
Billy is such a cockblock ????????????????????,0,0,0.3,0.3,0.2,0.1,0.2
"“@ ""@ Better slaves? Romans 8 begs to differ lol""????”< you agree ????",0,0,0.3,0.3,0.2,0.1,0.2
“@ Yeah max is scheming still”<,0,0,0.3,0.3,0.2,0.1,0.2
@ ???? listen I can't even say sorry anymore I'm slacking bares boy ???????? soon soon sha,0,0,0.3,0.3,0.2,0.1,0.2
“@ @ see you yeah at least you're being honest. For before the end of the week?”cool,0,0,0.3,0.3,0.2,0.1,0.2
Max ???? what a gg,0,0,0.3,0.3,0.2,0.1,0.2
????I think Zoe is coming back uno,0,0,0.3,0.3,0.2,0.1,0.2
Sighs Alf ????,0,0,0.3,0.3,0.2,0.1,0.2
Kfkdndjjdjd you know when you're speaking and see a girls face change????stop talking there and then,0,0,0.3,0.3,0.2,0.1,0.2
Dressed like James Bond without the Swave or Sophistication ????????,0,0,0.3,0.3,0.2,0.1,0.2
"“@ ""That face ain't gonna look good without makeup""???????????? #CBB”< she's so flipping rude ????????",0,0,0.3,0.3,0.2,0.1,0.2
Cammy Lee is so buff ????,0,0,0.3,0.3,0.2,0.1,0.2
Giggsy will forever be wavy????????,0,0,0.3,0.3,0.2,0.1,0.2
Perez will be very annoying. I can see it already,0,0,0.3,0.3,0.2,0.1,0.2
You know them ppl that know everyone at a party so they make the most noise and do the most ????,0,0,0.3,0.3,0.2,0.1,0.2
Perez is doing the most ???? I must repeat,0,0,0.3,0.3,0.2,0.1,0.2
“@ United Training pics today (1/2) ~ ??,0,0,0.3,0.3,0.2,0.1,0.2
“@ United training pics (2/2) ~,0,0,0.3,0.3,0.2,0.1,0.2
Kate is a buiiiitttchhh ????,0,0,0.3,0.3,0.2,0.1,0.2
"“@ When Jeremy suggested Chloe and Cami-Li wrestle, that maybe wasn't what he had in mind. #CBB”< djdjdn",0,0,0.3,0.3,0.2,0.1,0.2
Perez has info on everyone. ????,0,0,0.3,0.3,0.2,0.1,0.2
What's the word I'm looking for ????????????????????????????????????????????????????????????????,0,0,0.3,0.3,0.2,0.1,0.2
“@ “@ Alex Song's most awkward moment as a Barcelona player. ~ this is so peak ????????”<,0,0,0.3,0.3,0.2,0.1,0.2
@ @ I obviously suck at tweeting ????????????????,1,0,0.5,0.0,0.3,0.3,0.4
I'm not staying home tonight????????,1,0,0.5,0.0,0.3,0.3,0.4
@ I literally hate you,1,0,0.5,0.0,0.3,0.3,0.4
I wish @ would stop putting addicting games on my phone ????,1,0,0.5,0.0,0.3,0.3,0.4
@ I just can't stop playing them! ????????,1,0,0.5,0.0,0.3,0.3,0.4
@ hahaha seriously though! It's badddd,1,0,0.5,0.0,0.3,0.3,0.4
@ I know it just pisses me off when I lose ????,1,0,0.5,0.0,0.3,0.3,0.4
Well now that my games are canceled I need plans,1,0,0.5,0.0,0.3,0.3,0.4
@ no I hate you,1,0,0.5,0.0,0.3,0.3,0.4
@ cool. Then the feelings mutual.,1,0,0.5,0.0,0.3,0.3,0.4
@ just thought id remind you,1,0,0.5,0.0,0.3,0.3,0.4
@ you're right I am!,1,0,0.5,0.0,0.3,0.3,0.4
I want to go to another mile stud concert ????,1,0,0.5,0.0,0.3,0.3,0.4
@ shut up Dana. God.,1,0,0.5,0.0,0.3,0.3,0.4
@ I know I fucked it up okay,1,0,0.5,0.0,0.3,0.3,0.4
@ @ give Dana the unfollow not me,1,0,0.5,0.0,0.3,0.3,0.4
@ @ I know ????????,1,0,0.5,0.0,0.3,0.3,0.4
She's a good girl with a bad past ????????,1,0,0.5,0.0,0.3,0.3,0.4
Practice what you preach,1,0,0.5,0.0,0.3,0.3,0.4
You're all drama. Maybe it's time to grow up,1,0,0.5,0.0,0.3,0.3,0.4
I wish that I could wake up with amnesia and forget about the stupid little things ????,1,0,0.5,0.0,0.3,0.3,0.4
I have such a bad shopping addiction ????????,1,0,0.5,0.0,0.3,0.3,0.4
"Keep my circle small, and a few that really get me ????",1,0,0.5,0.0,0.3,0.3,0.4
I could lay around in my robe for days,1,0,0.5,0.0,0.3,0.3,0.4
"I'll have them like oy vey, holy cow, oh my god, wow????",1,0,0.5,0.0,0.3,0.3,0.4
"I'll never understand how some people just don't play sports, like what do you do with all of your free time? ????",1,0,0.5,0.0,0.3,0.3,0.4
Should probably get my shit together but not tonight ????,1,0,0.5,0.0,0.3,0.3,0.4
You got it you got it bad ????,1,0,0.5,0.0,0.3,0.3,0.4
Jam session ????,1,0,0.5,0.0,0.3,0.3,0.4
I want to dance ????,1,0,0.5,0.0,0.3,0.3,0.4
Andddd everyone left me alone to think ????,1,0,0.5,0.0,0.3,0.3,0.4
It's hard to remember the last time I was actually happy,1,0,0.5,0.0,0.3,0.3,0.4
All I want is to party with @ ????,1,0,0.5,0.0,0.3,0.3,0.4
I fit in way better with the class that graduated last year so whyyyyyy couldn't I have been two years older?,1,0,0.5,0.0,0.3,0.3,0.4
"It gonna be a movie, baby ????",1,0,0.5,0.0,0.3,0.3,0.4
"Take me down, take me all the way tonight soon I'll be leaving ????",1,0,0.5,0.0,0.3,0.3,0.4
@ @ I bought black jeggings so that when i get yelled at for wearing them I can tell them to fuck off ????,1,0,0.5,0.0,0.3,0.3,0.4
@ @ Charlotte Russe! They are really comfortable too ????,1,0,0.5,0.0,0.3,0.3,0.4
@ @ that would just be ridiculous.,1,0,0.5,0.0,0.3,0.3,0.4
@ @ exactly! ????,1,0,0.5,0.0,0.3,0.3,0.4
I do what a want and anything you say or do won't stop me. ????????,1,0,0.5,0.0,0.3,0.3,0.4
If people would just mind their own business and worry about themselves instead of others they would have a lot less problems.,1,0,0.5,0.0,0.3,0.3,0.4
So excited to have a foreign exchange student play volleyball ????,1,0,0.5,0.0,0.3,0.3,0.4
@ @ she's a little taller than Emily,1,0,0.5,0.0,0.3,0.3,0.4
@ @ haha that's a lot to expect ????,1,0,0.5,0.0,0.3,0.3,0.4
@ @ I'll try ????,1,0,0.5,0.0,0.3,0.3,0.4
@ she is! I met her today! I'm so excited,1,0,0.5,0.0,0.3,0.3,0.4
"If you ain't with it then we don't really need you, it's whatever ????",1,0,0.5,0.0,0.3,0.3,0.4
@ @ @ thanks I know ????,1,0,0.5,0.0,0.3,0.3,0.4
Every song sounds better when mike stud sings it ????????,1,0,0.5,0.0,0.3,0.3,0.4
Jam sessions are always my favorite,1,0,0.5,0.0,0.3,0.3,0.4
Don't lose your happiness on the pursuit for more ????,1,0,0.5,0.0,0.3,0.3,0.4
This mute button is the best ????????,1,0,0.5,0.0,0.3,0.3,0.4
@ you won't see them on your tl but you'll still get notifications if they fav your tweet and they don't know you muted them!,1,0,0.5,0.0,0.3,0.3,0.4
@ @ do you know if they are a girl or boy? And what grade?,1,0,0.5,0.0,0.3,0.3,0.4
@ @ oh cool!,1,0,0.5,0.0,0.3,0.3,0.4
@ that was me ????????,1,0,0.5,0.0,0.3,0.3,0.4
@ @ I've got your back Jana ????,1,0,0.5,0.0,0.3,0.3,0.4
@ @ @ come back ????,1,0,0.5,0.0,0.3,0.3,0.4
@ @ @ whattttt?,1,0,0.5,0.0,0.3,0.3,0.4
@ @ @ I'm at a fire!,1,0,0.5,0.0,0.3,0.3,0.4
@ @ @ sorry!,1,0,0.5,0.0,0.3,0.3,0.4
Whyyyyy does Collin keep showing me his ass?,1,0,0.5,0.0,0.3,0.3,0.4
Wish volleyball was later in the day so I could actually do things late at night ????,1,0,0.5,0.0,0.3,0.3,0.4
"""What do you call the toilet?"" ""Bathroom"" ""oh..... Even though you don't take a bath....""???????????? @",1,0,0.5,0.0,0.3,0.3,0.4
@ @ MISS YOU TOO BABE ????????????,1,0,0.5,0.0,0.3,0.3,0.4
You are beyond crazy,1,0,0.5,0.0,0.3,0.3,0.4
You're the worst kind of person,1,0,0.5,0.0,0.3,0.3,0.4
What the fuck is wrong with people.,1,0,0.5,0.0,0.3,0.3,0.4
Tonight has been crazy to say the least,1,0,0.5,0.0,0.3,0.3,0.4
@ love you babe???? can't wait to see you tomorrow,1,0,0.5,0.0,0.3,0.3,0.4
I'm just past the point of being tired,1,0,0.5,0.0,0.3,0.3,0.4
Running on 3 hours of sleep ????,1,0,0.5,0.0,0.3,0.3,0.4
Waiting in line to buy these tickets sucks ????,1,0,0.5,0.0,0.3,0.3,0.4
@ I don't have a card and my mom won't buy me one with hers ????,1,0,0.5,0.0,0.3,0.3,0.4
@ haha it's okay! And not really there are like 60 people in front of us and like 50 behind us,1,0,0.5,0.0,0.3,0.3,0.4
Jason Aldean tickets ??????????,1,0,0.5,0.0,0.3,0.3,0.4
"I've got all my friends coming through, and you should bring your friends too, it's gonna be a movie ????????",1,0,0.5,0.0,0.3,0.3,0.4
This day is forever long,1,0,0.5,0.0,0.3,0.3,0.4
@ I hate you john ????,1,0,0.5,0.0,0.3,0.3,0.4
@ @ tell me about it????,1,0,0.5,0.0,0.3,0.3,0.4
@ @ everything you say is false,1,0,0.5,0.0,0.3,0.3,0.4
@ @ what time?,1,0,0.5,0.0,0.3,0.3,0.4
Tonight was actually really fun ????????,1,0,0.5,0.0,0.3,0.3,0.4
I'm still running on 4 hours of sleep and I'm not tired at all ????,1,0,0.5,0.0,0.3,0.3,0.4
That fire ball whiskey whispers temptation in my ear ????,1,0,0.5,0.0,0.3,0.3,0.4
I can't wait to go to college,1,0,0.5,0.0,0.3,0.3,0.4
@ I'll pack you sand @ to come with me ????,1,0,0.5,0.0,0.3,0.3,0.4
Someone text me ????,1,0,0.5,0.0,0.3,0.3,0.4
I have so much to do today but I don't want to get out of bed ????,1,0,0.5,0.0,0.3,0.3,0.4
“@ really need to catch up on some sleep after these past couple of nights”????????,1,0,0.5,0.0,0.3,0.3,0.4
@ @ it's not that I didn't want to I just can't because of volleyball camp tomorrow,1,0,0.5,0.0,0.3,0.3,0.4
@ @ you know it,1,0,0.5,0.0,0.3,0.3,0.4
@ @ @ I'm sorry!,1,0,0.5,0.0,0.3,0.3,0.4
Someone text me ????,1,0,0.5,0.0,0.3,0.3,0.4
@ @ @ wish you were coming babe ????,1,0,0.5,0.0,0.3,0.3,0.4
“@ The best advice ever. ~,1,0,0.5,0.0,0.3,0.3,0.4
The day I first met you you told me that you'd never fall in love ????,1,0,0.5,0.0,0.3,0.3,0.4
"""I only get sugar high and polar pop wasted"" ???????????????? @",1,0,0.5,0.0,0.3,0.3,0.4
I can hear emily singing in the shower ????,1,0,0.5,0.0,0.3,0.3,0.4
"""@ This would perfect right now ~",1,0,0.5,0.3,0.0,0.1,0.3
"""@ music has helped me more than people have""",1,0,0.5,0.3,0.0,0.1,0.3
"""@ ""@ Fake people."" To much"" ????",1,0,0.5,0.3,0.0,0.1,0.3
"""@ Always be strong enough to let go, and be wise enough to wait for what you deserve.""",1,0,0.5,0.3,0.0,0.1,0.3
Wood Stick - Great Minds. ~,1,0,0.5,0.3,0.0,0.1,0.3
AL MISSELIJK? ~,1,0,0.5,0.3,0.0,0.1,0.3
"""@ Sometimes it's best not to care.""",1,0,0.5,0.3,0.0,0.1,0.3
"Me, myself and I. ????",1,0,0.5,0.3,0.0,0.1,0.3
What goes around comes back around.,1,0,0.5,0.3,0.0,0.1,0.3
